Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1980-03-17 00:00:00-05:00,0.2660071849822998,0.2727133985192407,0.2660071849822998,0.2660071849822998,217600,0.0,0.0
1980-03-18 00:00:00-05:00,0.2660070814573091,0.2682422975013996,0.2593008875846863,0.2593008875846863,272000,0.0,0.0
1980-03-19 00:00:00-05:00,0.2593008875846863,0.2615361036287768,0.2570656715405958,0.2593008875846863,777600,0.0,0.0
1980-03-20 00:00:00-05:00,0.2593008875846863,0.26377188246760463,0.2593008875846863,0.2593008875846863,2105600,0.0,0.0
1980-03-21 00:00:00-05:00,0.2593009857551335,0.2615362026454693,0.25483056902885437,0.25483056902885437,348800,0.0,0.0
1980-03-24 00:00:00-05:00,0.25035968974784567,0.25035968974784567,0.2414182722568512,0.2414182722568512,252800,0.0,0.0
1980-03-25 00:00:00-05:00,0.24365331829674872,0.2458890974521637,0.24365331829674872,0.2458890974521637,252800,0.0,0.0
1980-03-26 00:00:00-05:00,0.2458890974521637,0.24812429675837325,0.24365331829674872,0.2458890974521637,396800,0.0,0.0
1980-03-27 00:00:00-05:00,0.2458890914260998,0.2458890914260998,0.2436533123254776,0.2436533123254776,112000,0.0,0.0
1980-03-28 00:00:00-05:00,0.243653337435014,0.24588911676604297,0.23918290436267853,0.23918290436267853,1651200,0.0,0.0
1980-03-31 00:00:00-05:00,0.23918288557555284,0.24812429675837325,0.23918288557555284,0.2458890974521637,134400,0.0,0.0
1980-04-01 00:00:00-05:00,0.25035957245323237,0.25483056902885437,0.25035957245323237,0.25483056902885437,134400,0.0,0.0
1980-04-02 00:00:00-05:00,0.25930077936765705,0.2660069704415067,0.25930077936765705,0.26377177238464355,102400,0.0,0.0
1980-04-03 00:00:00-05:00,0.2660070539415301,0.2682422697544098,0.2660070539415301,0.2682422697544098,608000,0.0,0.0
1980-04-07 00:00:00-05:00,0.26824236712720023,0.2727133631706238,0.26824236712720023,0.2727133631706238,89600,0.0,0.0
1980-04-08 00:00:00-05:00,0.2682422697544098,0.2682422697544098,0.2660070539415301,0.2682422697544098,156800,0.0,0.0
1980-04-09 00:00:00-05:00,0.2682423466888159,0.27718375824510977,0.2682423466888159,0.2704775631427765,755200,0.0,0.0
1980-04-10 00:00:00-05:00,0.2727133917697437,0.28165480494499207,0.2727133917697437,0.28165480494499207,195200,0.0,0.0
1980-04-11 00:00:00-05:00,0.28165477952154616,0.2861251957809829,0.28165477952154616,0.2838899791240692,464000,0.0,0.0
1980-04-14 00:00:00-05:00,0.2838900047492744,0.2838900047492744,0.28165480494499207,0.28165480494499207,124800,0.0,0.0
1980-04-15 00:00:00-05:00,0.2816547844077367,0.2816547844077367,0.2794190049171448,0.2794190049171448,73600,0.0,0.0
1980-04-16 00:00:00-05:00,0.279418897563368,0.279418897563368,0.2749484658895433,0.2771836817264557,233600,0.0,0.0
1980-04-17 00:00:00-05:00,0.2682422697544098,0.2682422697544098,0.2682422697544098,0.2682422697544098,131200,0.0,0.0
1980-04-18 00:00:00-05:00,0.2682421855527487,0.2682421855527487,0.26377177238464355,0.26377177238464355,134400,0.0,0.0
1980-04-21 00:00:00-05:00,0.2593007928558758,0.2593007928558758,0.2503593862056732,0.2503593862056732,204800,0.0,0.0
1980-04-22 00:00:00-05:00,0.25259488821029663,0.2570658694814876,0.25259488821029663,0.25259488821029663,67200,0.0,0.0
1980-04-23 00:00:00-05:00,0.25259478934356816,0.25483056902885437,0.25259478934356816,0.25483056902885437,80000,0.0,0.0
1980-04-24 00:00:00-05:00,0.25483056902885437,0.25483056902885437,0.25259478934356816,0.25483056902885437,153600,0.0,0.0
1980-04-25 00:00:00-05:00,0.25706562399864197,0.25930083962934963,0.25706562399864197,0.25706562399864197,310400,0.0,0.0
1980-04-28 00:00:00-04:00,0.26377198512269756,0.26824240189629467,0.26377198512269756,0.2660071849822998,137600,0.0,0.0
1980-04-29 00:00:00-04:00,0.2660071849822998,0.26824240189629467,0.2660071849822998,0.2660071849822998,640000,0.0,0.0
1980-04-30 00:00:00-04:00,0.2660070539415301,0.2704774855672895,0.2660070539415301,0.2682422697544098,422400,0.0,0.0
1980-05-01 00:00:00-04:00,0.2704775837514703,0.2749485627405035,0.2704775837514703,0.2727133631706238,163200,0.0,0.0
1980-05-02 00:00:00-04:00,0.2771836871450598,0.2950665056705475,0.2771836871450598,0.2950665056705475,531200,0.0,0.0
