Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
1998-01-20 00:00:00-05:00,42.94952595262278,43.51873653753705,42.72529147977776,43.501487731933594,1744600,0.0,0.0,0.0
1998-01-21 00:00:00-05:00,43.10477208306348,43.26001135827259,42.65630306579271,42.96678161621094,1839600,0.0,0.0,0.0
1998-01-22 00:00:00-05:00,42.60456466674805,42.975414116276426,42.466574173900284,42.60456466674805,1662600,0.0,0.0,0.0
1998-01-23 00:00:00-05:00,42.77706059542569,42.91505111347545,42.121605634689324,42.50107955932617,1693700,0.0,0.0,0.0
1998-01-26 00:00:00-05:00,42.708039631454234,42.87190327301272,42.46655637021015,42.67354202270508,1172800,0.0,0.0,0.0
1998-01-27 00:00:00-05:00,42.570088891377225,43.36353463246448,42.544215660689595,43.173797607421875,1454500,0.0,0.0,0.0
1998-01-28 00:00:00-05:00,43.26002822442077,43.73437063916223,43.17378414901324,43.67399978637695,1181200,0.0,0.0,0.0
1998-01-29 00:00:00-05:00,43.63944495395149,44.29489906788436,43.54457659535594,43.82918167114258,1468500,0.0,0.0,0.0
1998-01-30 00:00:00-05:00,44.122454135287704,44.122454135287704,43.587741047643476,43.73435592651367,1095600,0.0,0.0,0.0
1998-02-02 00:00:00-05:00,44.50193820464117,44.88141209630865,44.38119651183788,44.71754837036133,955600,0.0,0.0,0.0
1998-02-03 00:00:00-05:00,44.70891528124103,45.07976469426058,44.51917837225428,45.07114028930664,619400,0.0,0.0,0.0
1998-02-04 00:00:00-05:00,44.82964706420898,45.071130349664514,44.60541258485742,44.829647064208984,753200,0.0,0.0,0.0
1998-02-05 00:00:00-05:00,45.15734811919679,45.209094507415884,44.5622646546772,44.8382453918457,1067600,0.0,0.0,0.0
1998-02-06 00:00:00-05:00,44.98488395538475,45.355733267133516,44.90726433199548,45.32123565673828,1069700,0.0,0.0,0.0
1998-02-09 00:00:00-05:00,45.31263248092307,45.39887654731235,44.95040740208813,45.14014434814453,515900,0.0,0.0,0.0
1998-02-10 00:00:00-05:00,45.27814385587226,46.002594157566215,45.217772997397766,45.89910125732422,892100,0.0,0.0,0.0
1998-02-11 00:00:00-05:00,45.79560835708223,46.028467382626715,45.72661309025423,45.89910125732422,515000,0.0,0.0,0.0
1998-02-12 00:00:00-05:00,45.66620280441728,46.42515008426407,45.467841583548235,46.192291259765625,1065000,0.0,0.0,0.0
1998-02-13 00:00:00-05:00,46.00259437040817,46.278575438997045,45.90772587808074,46.16645812988281,596700,0.0,0.0,0.0
1998-02-17 00:00:00-05:00,46.537267147475454,46.76150157035062,46.30440832372048,46.39927673339844,840600,0.0,0.0,0.0
1998-02-18 00:00:00-05:00,46.40793502489256,46.75291131201311,46.27856891722235,46.70978927612305,773000,0.0,0.0,0.0
1998-02-19 00:00:00-05:00,46.71841624989648,46.75291388050375,46.26994705200196,46.26994705200195,804800,0.0,0.0,0.0
1998-02-20 00:00:00-05:00,46.40794037199038,46.623550576283215,45.98534437157642,46.520057678222656,540600,0.0,0.0,0.0
1998-02-23 00:00:00-05:00,46.916767652381424,46.916767652381424,46.34755686836356,46.5027961730957,639200,0.0,0.0,0.0
1998-02-24 00:00:00-05:00,46.43378327574049,46.58902252146176,46.1060559792178,46.36478805541992,702700,0.0,0.0,0.0
1998-02-25 00:00:00-05:00,46.50280598432815,47.00302162733465,46.40793750030968,46.74428939819336,687400,0.0,0.0,0.0
1998-02-26 00:00:00-05:00,46.70117076558804,47.03752268799948,46.58905345811756,47.00302505493164,439800,0.0,0.0,0.0
1998-02-27 00:00:00-05:00,46.97711984412258,47.44283757343828,46.85637821059629,47.244476318359375,451300,0.0,0.0,0.0
1998-03-02 00:00:00-05:00,47.330767346089054,47.391138222806,47.07203501730212,47.31351852416992,1062800,0.0,0.0,0.0
1998-03-03 00:00:00-05:00,47.03747719737195,47.53769239309024,47.02022839751959,47.52906799316406,596600,0.0,0.0,0.0
1998-03-04 00:00:00-05:00,47.26171878902504,47.39970920884701,46.97711354814222,47.2099723815918,691700,0.0,0.0,0.0
1998-03-05 00:00:00-05:00,46.64080403345869,47.063400075921614,46.48556467092129,46.796043395996094,778300,0.0,0.0,0.0
1998-03-06 00:00:00-05:00,46.96846001372526,47.48592376708985,46.96846001372526,47.485923767089844,933100,0.0,0.0,0.0
1998-03-09 00:00:00-05:00,47.261740200037174,47.7878289139427,47.24449138974519,47.39973068237305,685300,0.0,0.0,0.0
1998-03-10 00:00:00-05:00,47.67568828960796,47.88267391170467,47.55494667671822,47.86542510986328,563700,0.0,0.0,0.0
1998-03-11 00:00:00-05:00,47.986185671269205,48.150049353468006,47.87406841502792,48.02068328857422,406600,0.0,0.0,0.0
1998-03-12 00:00:00-05:00,47.98623472013784,48.05523002527104,47.64125819447186,47.96036148071289,576700,0.0,0.0,0.0
1998-03-13 00:00:00-05:00,48.12418052499002,48.15867814543804,47.520472167149634,47.554969787597656,458900,0.0,0.0,0.0
1998-03-16 00:00:00-05:00,47.77918458197874,48.27939987182617,47.65844296029143,48.27939987182617,733000,0.0,0.0,0.0
1998-03-17 00:00:00-05:00,48.17593790590498,48.451918932218796,48.06382061396499,48.443294525146484,499900,0.0,0.0,0.0
1998-03-18 00:00:00-05:00,48.34840435474513,48.58126324122,48.17591629068967,48.56401443481445,410900,0.0,0.0,0.0
1998-03-19 00:00:00-05:00,48.57262602100673,48.73648963862021,48.486382011736474,48.70199203491211,730000,0.0,0.0,0.0
1998-03-20 00:00:00-05:00,48.88309209203871,49.348809624319955,48.72785291461163,49.210819244384766,754300,0.0,0.0,0.0
1998-03-23 00:00:00-05:00,49.22812909505697,49.22812909505697,48.78828421351389,48.840030670166016,551600,0.0,0.0,0.0
1998-03-24 00:00:00-05:00,49.10733397701751,49.598924780791656,49.08146077681887,49.366065979003906,470300,0.0,0.0,0.0
1998-03-25 00:00:00-05:00,49.71112335516263,49.71112335516263,48.71069130984707,49.055667877197266,966200,0.0,0.0,0.0
1998-03-26 00:00:00-05:00,49.03835562556687,49.28846331342151,48.857243161948006,48.9176139831543,412800,0.0,0.0,0.0
1998-03-27 00:00:00-05:00,49.31435280433692,49.348850427844674,48.50365865190466,48.719268798828125,584100,0.0,0.0,0.0
1998-03-30 00:00:00-05:00,48.72788882602068,48.88312811785579,48.400161432146554,48.65889358520508,562400,0.0,0.0,0.0
1998-03-31 00:00:00-05:00,48.83137528833813,49.29709310281539,48.607140785071294,48.6761360168457,620000,0.0,0.0,0.0
1998-04-01 00:00:00-05:00,48.770992650335636,49.236710352036454,48.417392173118344,49.09009552001953,373700,0.0,0.0,0.0
1998-04-02 00:00:00-05:00,49.07285745181078,49.81455617603851,49.02973543296034,49.76280975341797,440600,0.0,0.0,0.0
1998-04-03 00:00:00-05:00,49.81458805651868,49.99570065159951,49.57310459641091,49.72834396362305,493300,0.0,0.0,0.0
1998-04-06 00:00:00-04:00,50.15954114985169,50.36652687674241,49.86631137008983,49.88356018066406,610500,0.0,0.0,0.0
1998-04-07 00:00:00-04:00,49.8835176825627,49.89214208050228,49.262561030912536,49.61616134643555,707300,0.0,0.0,0.0
1998-04-08 00:00:00-04:00,49.71110103928964,49.71110103928964,49.02977262462901,49.27988052368164,949500,0.0,0.0,0.0
1998-04-09 00:00:00-04:00,49.48683753745684,49.93530661238674,49.46958872688261,49.88356018066406,451700,0.0,0.0,0.0
1998-04-13 00:00:00-04:00,50.08188576568001,50.08188576568001,49.435055830700506,49.866275787353516,337900,0.0,0.0,0.0
1998-04-14 00:00:00-04:00,49.969763236264214,50.513100323576026,49.969763236264214,50.46997833251953,451500,0.0,0.0,0.0
1998-04-15 00:00:00-04:00,50.59073181204165,50.789093017578125,50.340624205060884,50.789093017578125,261800,0.0,0.0,0.0
1998-04-16 00:00:00-04:00,50.61662007687267,50.61662007687267,50.11640471404108,50.26301956176758,232800,0.0,0.0,0.0
1998-04-17 00:00:00-04:00,50.269595679320354,50.83228273273104,50.1830284403341,50.806312561035156,382900,0.34,0.0,0.0
1998-04-20 00:00:00-04:00,50.74574616402974,50.780373080552444,50.416790457064,50.581268310546875,299400,0.0,0.0,0.0
1998-04-21 00:00:00-04:00,50.55527890389244,50.92751811499987,50.3994578387777,50.918861389160156,372000,0.0,0.0,0.0
1998-04-22 00:00:00-04:00,50.89287303134105,51.03138059529775,50.79764908112082,50.88421630859375,503400,0.0,0.0,0.0
1998-04-23 00:00:00-04:00,50.8149873157791,50.988121855185504,50.47737496393662,50.58991241455078,597700,0.0,0.0,0.0
1998-04-24 00:00:00-04:00,50.53796875816259,50.72841673909435,49.89737100411942,50.16572952270508,820200,0.0,0.0,0.0
1998-04-27 00:00:00-04:00,49.55109673988919,49.79348505378103,48.971096131648004,49.44721603393555,1916800,0.0,0.0,0.0
1998-04-28 00:00:00-04:00,49.880084138758036,49.932024524879616,49.11829180897485,49.30008316040039,437200,0.0,0.0,0.0
1998-04-29 00:00:00-04:00,49.46453940608004,49.83677867707434,49.265434679734255,49.542449951171875,298700,0.0,0.0,0.0
1998-04-30 00:00:00-04:00,50.044541091341756,50.58991491745394,49.983943999551514,50.34752655029297,443100,0.0,0.0,0.0
1998-05-01 00:00:00-04:00,50.46871141732207,50.78035354614258,50.31289035291181,50.78035354614258,338300,0.0,0.0,0.0
1998-05-04 00:00:00-04:00,50.962121523343605,51.291076953594505,50.86689758300781,50.86689758300781,542500,0.0,0.0,0.0
1998-05-05 00:00:00-04:00,50.693814506498185,50.892919310741604,50.3994856654427,50.685157775878906,325600,0.0,0.0,0.0
1998-05-06 00:00:00-04:00,50.88422714661215,50.89288387120327,50.0185546875,50.0185546875,665500,0.0,0.0,0.0
1998-05-07 00:00:00-04:00,50.20899027871396,50.20899027871396,49.70690037592682,49.71555709838867,593100,0.0,0.0,0.0
1998-05-08 00:00:00-04:00,49.7242412868644,50.40812273910365,49.68961437789026,50.38215255737305,638100,0.0,0.0,0.0
1998-05-11 00:00:00-04:00,50.572571102338344,50.88421310159959,50.243615658673704,50.37346649169922,703100,0.0,0.0,0.0
1998-05-12 00:00:00-04:00,50.364833543237,50.927520751953125,50.20035574376613,50.927520751953125,479000,0.0,0.0,0.0
1998-05-13 00:00:00-04:00,50.918881181132825,51.169926328064626,50.76306005545102,51.10932922363281,399400,0.0,0.0,0.0
1998-05-14 00:00:00-04:00,50.72839003342849,51.13525596031776,50.60719592754658,50.86689758300781,622900,0.0,0.0,0.0
1998-05-15 00:00:00-04:00,50.95151138108726,50.95151138108726,50.35361099243164,50.35361099243164,280900,0.09,0.0,0.0
1998-05-18 00:00:00-04:00,50.396941380209455,50.648232869209814,49.91168884972601,50.20630645751953,249200,0.0,0.0,0.0
1998-05-19 00:00:00-04:00,50.535580842391305,50.63956351902174,50.11965013586956,50.2236328125,482100,0.0,0.0,0.0
1998-05-20 00:00:00-04:00,50.6049374199498,50.951546580360414,50.26699348854945,50.89955520629883,304400,0.0,0.0,0.0
1998-05-21 00:00:00-04:00,50.986153695227834,51.11613199322723,50.52689704229665,50.6742057800293,530600,0.0,0.0,0.0
1998-05-22 00:00:00-04:00,50.79549901471969,50.79549901471969,50.431559922495495,50.59619903564453,219000,0.0,0.0,0.0
1998-05-26 00:00:00-04:00,50.87349371246944,50.93415023707978,49.72101974487305,49.72101974487305,561300,0.0,0.0,0.0
1998-05-27 00:00:00-04:00,49.35708059721103,49.83366757629224,48.767845786710616,49.72101974487305,1041100,0.0,0.0,0.0
1998-05-28 00:00:00-04:00,49.772994950074754,49.96362968003674,49.461047210136954,49.90297317504883,367700,0.0,0.0,0.0
1998-05-29 00:00:00-04:00,50.067647112116106,50.145634101387316,49.27044677734375,49.27044677734375,232400,0.0,0.0,0.0
1998-06-01 00:00:00-04:00,49.14910235333301,49.83365437835299,49.13177192231984,49.58236312866211,445800,0.0,0.0,0.0
1998-06-02 00:00:00-04:00,49.76436918665063,49.84235618346064,49.23579065271616,49.33110809326172,391600,0.0,0.0,0.0
1998-06-03 00:00:00-04:00,49.56507316054674,49.58240360570777,48.69855090249522,48.71588134765625,473100,0.0,0.0,0.0
1998-06-04 00:00:00-04:00,48.73321586846258,49.3311162765216,48.54258095574811,49.29645538330078,636200,0.0,0.0,0.0
1998-06-05 00:00:00-04:00,49.617058978486654,50.38826370239258,49.357102329979035,50.38826370239258,1014000,0.0,0.0,0.0
1998-06-08 00:00:00-04:00,50.32757995259333,50.6048668944809,50.180271264715564,50.42289733886719,467900,0.0,0.0,0.0
1998-06-09 00:00:00-04:00,50.36226531472657,50.49224363195315,50.11097390142184,50.318939208984375,180100,0.0,0.0,0.0
1998-06-10 00:00:00-04:00,50.06762765443424,50.535549408214,49.67769285961778,49.77301025390625,531300,0.0,0.0,0.0
1998-06-11 00:00:00-04:00,49.929002181519856,49.98965872703715,48.871845245361335,48.87184524536133,529200,0.0,0.0,0.0
1998-06-12 00:00:00-04:00,48.90652892786429,49.1491552230415,48.17865004233264,49.11449432373047,909200,0.0,0.0,0.0
1998-06-15 00:00:00-04:00,48.559896701990176,48.76786199835844,47.667378971743034,47.69337463378906,617400,0.0,0.0,0.0
1998-06-16 00:00:00-04:00,48.1439458261622,48.21326756241297,47.658693672406784,48.13528060913086,796500,0.0,0.0,0.0
1998-06-17 00:00:00-04:00,48.68120581136441,49.45241038900973,48.559892731734806,49.16645812988281,895100,0.0,0.0,0.0
1998-06-18 00:00:00-04:00,49.04515948771418,49.20113349315214,48.8545245921789,48.97583770751953,219000,0.0,0.0,0.0
1998-06-19 00:00:00-04:00,49.13355226651912,49.21170743979566,48.27384536047716,48.39542007446289,506100,0.19,0.0,0.0
1998-06-22 00:00:00-04:00,48.45620511744394,48.74277407243958,48.23910742426543,48.4475212097168,161500,0.0,0.0,0.0
1998-06-23 00:00:00-04:00,48.716705543485695,49.142216875327186,48.716705543485695,49.11616516113281,201600,0.0,0.0,0.0
1998-06-24 00:00:00-04:00,49.18561909192504,49.70665319247509,48.82957912321584,49.62849807739258,353100,0.0,0.0,0.0
1998-06-25 00:00:00-04:00,49.94978784434886,50.18425312108694,49.54164458484184,49.8455810546875,420200,0.0,0.0,0.0
1998-06-26 00:00:00-04:00,49.79347765985681,49.984523440902656,49.654535273641656,49.8455810546875,150400,0.0,0.0,0.0
1998-06-29 00:00:00-04:00,50.123522714834436,50.38403998466205,50.019315806903386,50.08878707885742,297700,0.0,0.0,0.0
1998-06-30 00:00:00-04:00,49.967155642625755,50.10609802884091,49.6632191727801,49.8455810546875,395600,0.0,0.0,0.0
1998-07-01 00:00:00-04:00,50.2276914187981,50.3926855641918,49.95849044473469,50.349266052246094,347100,0.0,0.0,0.0
1998-07-02 00:00:00-04:00,50.21030539033899,50.34056387889919,50.09741470025348,50.18425369262695,263900,0.0,0.0,0.0
1998-07-06 00:00:00-04:00,50.193000427664145,50.71403503417969,50.03669004570948,50.71403503417969,166500,0.0,0.0,0.0
1998-07-07 00:00:00-04:00,50.670584618299046,50.887682238771625,50.41875137855086,50.63584899902344,155700,0.0,0.0,0.0
1998-07-08 00:00:00-04:00,50.679240486190395,51.1221193869436,50.63582098611655,51.10475158691406,146900,0.0,0.0,0.0
1998-07-09 00:00:00-04:00,50.78345813252739,51.0787107960886,50.279791824099455,50.50557327270508,151500,0.0,0.0,0.0
1998-07-10 00:00:00-04:00,50.59242007985142,50.83556936962757,50.21032833877462,50.7053108215332,127800,0.0,0.0,0.0
1998-07-13 00:00:00-04:00,50.78345418881248,51.08739073064019,50.46214984459462,50.56635665893555,164400,0.0,0.0,0.0
1998-07-14 00:00:00-04:00,50.84424062384553,51.50421710333524,50.84424062384553,51.373958587646484,276000,0.0,0.0,0.0
1998-07-15 00:00:00-04:00,51.68661841315192,51.77345748978692,51.28715866063092,51.40873336791992,367900,0.0,0.0,0.0
1998-07-16 00:00:00-04:00,51.37395886948289,51.91236073728342,51.18291304542464,51.834205627441406,356100,0.0,0.0,0.0
