Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1966-07-05 00:00:00-04:00,0.110439703286948,0.1129883813927009,0.110439703286948,0.1112889796495437,388800,0.0,0.0
1966-07-06 00:00:00-04:00,0.11128901031486,0.1172360628843307,0.110439733718249,0.1172360628843307,692550,0.0,0.0
1966-07-07 00:00:00-04:00,0.117236031810075,0.1202091327976686,0.1121386878497087,0.1129883825778961,1858950,0.0,0.0
1966-07-08 00:00:00-04:00,0.1129883176058954,0.1142624467611312,0.110439640938981,0.1142624467611312,1239300,0.0,0.0
1966-07-11 00:00:00-04:00,0.1142624979201309,0.1172360168858774,0.1125635147321123,0.113837644457817,656100,0.0,0.0
1966-07-12 00:00:00-04:00,0.1129883983119724,0.1129883983119724,0.1117138498899013,0.1121387034654617,303750,0.0,0.0
1966-07-13 00:00:00-04:00,0.1121386577067968,0.1134127749476074,0.1112889509024026,0.1117138043045997,291600,0.0,0.0
1966-07-14 00:00:00-04:00,0.1117138628843188,0.1121387165092977,0.110439732670784,0.110439732670784,328050,0.0,0.0
1966-07-15 00:00:00-04:00,0.1104397345634079,0.1108645881956675,0.1087403446435928,0.1087403446435928,376650,0.0,0.0
1966-07-18 00:00:00-04:00,0.1087403446435928,0.1121387184310373,0.1078910680404825,0.1087403446435928,607500,0.0,0.0
1966-07-19 00:00:00-04:00,0.1087403125110142,0.1087403125110142,0.1070413291454315,0.1070413291454315,413100,0.0,0.0
1966-07-20 00:00:00-04:00,0.1070413212029025,0.1083158693238705,0.1053423502679924,0.1061920449137687,230850,0.0,0.0
1966-07-21 00:00:00-04:00,0.1061920217023013,0.1070412978058001,0.1032185032963752,0.1032185032963752,230850,0.0,0.0
1966-07-22 00:00:00-04:00,0.1032185032963752,0.1036433566787025,0.1019443738105492,0.1032185032963752,303750,0.0,0.0
1966-07-25 00:00:00-04:00,0.1032184931803176,0.1032184931803176,0.0981211513280868,0.0981211513280868,510300,0.0,0.0
1966-07-26 00:00:00-04:00,0.0981211720716826,0.0998205611844963,0.0968470424413681,0.0968470424413681,328050,0.0,0.0
1966-07-27 00:00:00-04:00,0.0972718691555207,0.0989708457048615,0.0972718691555207,0.0981211513280868,157950,0.0,0.0
1966-07-28 00:00:00-04:00,0.0981212022756013,0.0993957445025444,0.0976967670710428,0.0993957445025444,97200,0.0,0.0
1966-07-29 00:00:00-04:00,0.0993957017822061,0.1002449840307235,0.0985460073294433,0.1002449840307235,157950,0.0,0.0
1966-08-01 00:00:00-04:00,0.0993957745350077,0.0993957745350077,0.0972719490528106,0.0972719490528106,182250,0.0,0.0
1966-08-02 00:00:00-04:00,0.0972719336882052,0.0985460638944492,0.0968470862179633,0.0976967811584472,85050,0.0,0.0
1966-08-03 00:00:00-04:00,0.0976968209574114,0.0985461040393876,0.095997430384159,0.095997430384159,267300,0.0,0.0
1966-08-04 00:00:00-04:00,0.0964222539781129,0.0976967965901595,0.0964222539781129,0.0972719490528106,60750,0.0,0.0
1966-08-05 00:00:00-04:00,0.0985460214268398,0.1019443875197953,0.0985460214268398,0.1010946929454803,157950,0.0,0.0
1966-08-08 00:00:00-04:00,0.0998205319046974,0.0998205319046974,0.0989708375975266,0.0998205319046974,48600,0.0,0.0
